"date","county","totalCases","totalDeaths","newCases","vaxInit","vaxCompleted","posTestRatio","caseDensity","infectionRate","infectionRateCI90","riskLevelOverall","vaxInitiatedRatio","vaxCompletedRatio","newDeaths","vaxAdministered","riskLevelCaseDensity","cdcTransmissionLevel","vaxAddDose","vaxAddDoseRatio"
2021-08-27,"New Jersey",1084546,26826,2592,6172469,5419697,0.057,22.3,1.04,0.1,2,0.695,0.61,19,10922933,2,3,0,0
2021-08-28,"New Jersey",1086480,26844,1934,6184301,5431392,0.058,21.9,1.03,0.1,2,0.696,0.611,18,10947636,2,3,0,0
2021-08-29,"New Jersey",1088330,26849,1850,6194644,5441259,0.057,22.6,1.03,0.1,2,0.697,0.613,5,10969246,2,3,0,0
2021-08-30,"New Jersey",1089838,26864,1508,6202291,5448504,0.058,22.4,1.03,0.1,2,0.698,0.613,15,10985291,2,3,0,0
2021-08-31,"New Jersey",1091966,26882,2128,6211130,5457911,0.059,22.8,1.03,0.1,2,0.699,0.614,18,11005081,2,3,0,0
2021-09-01,"New Jersey",1094249,26902,2283,6222920,5469611,0.059,23.1,1.02,0.1,2,0.701,0.616,20,11030025,2,3,0,0
2021-09-02,"New Jersey",1096791,26919,2542,6232544,5479015,0.059,23.9,1.02,0.1,2,0.702,0.617,17,11050405,2,3,0,0
2021-09-03,"New Jersey",1098526,26929,1735,6248194,5494668,0.06,22.5,1.02,0.1,2,0.703,0.619,10,11083698,2,3,0,0
2021-09-04,"New Jersey",1100774,26942,2248,6257106,5503733,0.06,23,1.02,0.1,2,0.704,0.62,13,11103350,2,3,0,0
2021-09-05,"New Jersey",1102488,26948,1714,6266049,5512976,0.06,22.8,1.03,0.1,2,0.705,0.621,6,11122859,2,3,0,0
2021-09-06,"New Jersey",1104439,26952,1951,6272218,5519393,0.062,23.5,1.03,0.1,2,0.706,0.621,4,11136740,2,3,0,0
2021-09-07,"New Jersey",1104793,26978,354,6277465,5524013,0.061,20.6,1.03,0.1,2,0.707,0.622,26,11147167,2,3,0,0
2021-09-08,"New Jersey",1108291,27007,3498,6283610,5530586,0.061,22.6,1.03,0.1,2,0.707,0.623,29,11160283,2,3,0,0
2021-09-09,"New Jersey",1110501,27024,2210,6291717,5539830,0.06,22.1,1.03,0.1,2,0.708,0.624,17,11180372,2,3,0,0
2021-09-10,"New Jersey",1113165,27039,2664,6302197,5551806,0.059,23.5,1.03,0.1,2,0.71,0.625,15,11204434,2,3,0,0
2021-09-11,"New Jersey",1115659,27054,2494,6312003,5561695,0.058,23.9,1.02,0.1,2,0.711,0.626,15,11225527,2,3,0,0
2021-09-12,"New Jersey",1117506,27058,1847,6321272,5572323,0.059,24.2,1.02,0.1,2,0.712,0.627,4,11246757,2,3,0,0
2021-09-13,"New Jersey",1119051,27079,1545,6321933,5572711,0.057,23.5,1.02,0.1,2,0.712,0.627,21,11246942,2,3,0,0
2021-09-14,"New Jersey",1121089,27101,2038,6334965,5587002,0.057,26.2,1.01,0.1,3,0.713,0.629,22,11277175,3,3,0,0
2021-09-15,"New Jersey",1123364,27122,2275,6344992,5597867,0.056,24.2,1,0.1,2,0.714,0.63,21,11299572,2,3,0,0
2021-09-16,"New Jersey",1126322,27148,2958,6354443,5609082,0.056,25.4,1,0.1,3,0.715,0.631,26,11320871,3,3,0,0
2021-09-17,"New Jersey",1128696,27165,2374,6360622,5616425,0.055,25,0.99,0.1,2,0.716,0.632,17,11334953,2,3,0,0
2021-09-18,"New Jersey",1131319,27182,2623,6370715,5628314,0.055,25.2,0.98,0.1,3,0.717,0.634,17,11358666,3,3,0,0
2021-09-19,"New Jersey",1133228,27190,1909,6377754,5637535,0.055,25.3,0.98,0.1,3,0.718,0.635,8,11375965,3,3,0,0
2021-09-20,"New Jersey",1134851,27202,1623,6383186,5644447,0.054,25.4,0.97,0.1,3,0.719,0.635,12,11389512,3,3,0,0
2021-09-21,"New Jersey",1137016,27240,2165,6387612,5649685,0.053,25.6,0.96,0.1,3,0.719,0.636,38,11399978,3,3,0,0
2021-09-22,"New Jersey",1139367,27264,2351,6383936,5655586,0.052,25.7,0.95,0.1,3,0.719,0.637,24,11383090,3,3,0,0
2021-09-23,"New Jersey",1141619,27288,2252,6390977,5664242,0.051,24.6,0.95,0.1,2,0.72,0.638,24,11400181,2,3,0,0
2021-09-24,"New Jersey",1143855,27307,2236,6398963,5674502,0.051,24.4,0.94,0.1,2,0.72,0.639,19,11420602,2,3,0,0
2021-09-25,"New Jersey",1146089,27323,2234,6407452,5683415,0.05,23.8,0.94,0.1,2,0.721,0.64,16,11441398,2,3,0,0
2021-09-26,"New Jersey",1147199,27328,1110,6415786,5690830,0.05,22.5,0.93,0.1,2,0.722,0.641,5,11460187,2,3,0,0
2021-09-27,"New Jersey",1148358,27346,1159,6420591,5695945,0.049,21.7,0.93,0.1,2,0.723,0.641,18,11475072,2,3,0,0
2021-09-28,"New Jersey",1150246,27380,1888,6427211,5702305,0.048,21.3,0.93,0.1,2,0.724,0.642,34,11495521,2,3,0,0
2021-09-29,"New Jersey",1152243,27400,1997,6433245,5707111,0.047,20.7,0.93,0.1,2,0.724,0.643,20,11512956,2,3,0,0
2021-09-30,"New Jersey",1154570,27427,2327,6440347,5713118,0.047,20.8,0.93,0.1,2,0.725,0.643,27,11535180,2,3,0,0
2021-10-01,"New Jersey",1156243,27443,1673,6444074,5716908,0.047,19.9,0.93,0.1,2,0.726,0.644,16,11547112,2,3,0,0
2021-10-02,"New Jersey",1158178,27465,1935,6451817,5723823,0.046,19.4,0.93,0.1,2,0.726,0.644,22,11573595,2,3,0,0
2021-10-03,"New Jersey",1159632,27472,1454,6467318,5737539,0.046,20,0.93,0.1,2,0.728,0.646,7,11625670,2,3,0,0
2021-10-04,"New Jersey",1160878,27488,1246,6472049,5742414,0.045,20.1,0.93,0.1,2,0.729,0.647,16,11640191,2,3,0,0
2021-10-05,"New Jersey",1162526,27525,1648,6478172,5748260,0.045,19.8,0.92,0.1,2,0.729,0.647,37,11660018,2,3,0,0
2021-10-06,"New Jersey",1164378,27542,1852,6483404,5752983,0.044,19.5,0.92,0.1,2,0.73,0.648,17,11676454,2,3,0,0
2021-10-07,"New Jersey",1166443,27551,2065,6494761,5762084,0.043,19.1,0.92,0.1,2,0.731,0.649,9,11710176,2,3,0,0
2021-10-08,"New Jersey",1168312,27570,1869,6502438,5769707,0.042,19.4,0.92,0.1,2,0.732,0.65,19,11733172,2,3,0,0
2021-10-09,"New Jersey",1170140,27590,1828,6509621,5776317,0.041,19.2,0.92,0.1,2,0.733,0.65,20,11758004,2,3,0,0
2021-10-10,"New Jersey",1171573,27597,1433,6515675,5781884,0.041,19.2,0.91,0.1,2,0.734,0.651,7,11778899,2,3,0,0
2021-10-11,"New Jersey",1172527,27603,954,6519327,5785360,0.042,18.7,0.91,0.1,2,0.734,0.651,6,11790705,2,3,0,0
2021-10-12,"New Jersey",1174169,27624,1642,6523298,5789204,0.041,18.7,0.91,0.1,2,0.734,0.652,21,11805239,2,3,0,0
2021-10-13,"New Jersey",1175915,27653,1746,6531045,5795903,0.041,18.6,0.91,0.1,2,0.735,0.653,29,11832086,2,3,0,0
2021-10-14,"New Jersey",1177553,27673,1638,6538185,5802398,0.041,17.9,0.91,0.1,2,0.736,0.653,20,11854232,2,3,0,0
2021-10-15,"New Jersey",1178936,27692,1383,6545473,5809177,0.041,17.1,0.91,0.1,2,0.737,0.654,19,11874110,2,3,0,0
2021-10-16,"New Jersey",1180388,27720,1452,6554575,5816831,0.04,16.5,0.91,0.1,2,0.738,0.655,28,11905961,2,3,0,0
2021-10-17,"New Jersey",1181284,27725,896,6561457,5822968,0.04,15.6,0.92,0.1,2,0.739,0.656,5,11927150,2,3,0,0
2021-10-18,"New Jersey",1182051,27737,767,6565329,5826468,0.038,15.3,0.92,0.1,2,0.739,0.656,12,11939315,2,3,0,0
2021-10-19,"New Jersey",1183289,27768,1238,6571750,5831664,0.037,14.7,0.93,0.1,2,0.74,0.657,31,11960881,2,3,0,0
2021-10-20,"New Jersey",1184395,27783,1106,6579139,5837569,0.037,13.6,0.93,0.1,2,0.741,0.657,15,11986277,2,2,334368,0.038
2021-10-21,"New Jersey",1185863,27805,1468,6585938,5843217,0.036,13.4,0.94,0.1,2,0.741,0.658,22,12010472,2,2,346974,0.039
2021-10-22,"New Jersey",1187569,27828,1706,6596893,5851647,0.036,13.9,0.95,0.1,2,0.743,0.659,23,12032967,2,2,358887,0.04
2021-10-23,"New Jersey",1188709,27848,1140,6603866,5857313,0.036,13.4,0.96,0.1,2,0.743,0.659,20,12058760,2,2,372958,0.042
2021-10-24,"New Jersey",1189496,27851,787,6610736,5861950,0.036,13.2,0.96,0.1,2,0.744,0.66,3,12082885,2,2,386046,0.043
2021-10-25,"New Jersey",1190439,27863,943,6615769,5865208,0.035,13.5,0.97,0.1,2,0.745,0.66,12,12103219,2,2,398362,0.045
2021-10-26,"New Jersey",1191912,27896,1473,6622810,5869670,0.036,13.9,0.98,0.1,2,0.746,0.661,33,12132095,2,2,416241,0.047
2021-10-27,"New Jersey",1193201,27929,1289,6633637,5875572,0.035,14.2,0.99,0.1,2,0.747,0.662,33,12178316,2,2,445459,0.05
2021-10-28,"New Jersey",1195166,27949,1965,6644117,5881358,0.035,15,1,0.1,2,0.748,0.662,20,12217932,2,3,471368,0.053
2021-10-29,"New Jersey",1196472,27961,1306,6653171,5887103,0.035,14.3,1,0.1,2,0.749,0.663,12,12258776,2,3,498280,0.056
2021-10-30,"New Jersey",1197702,27972,1230,6662856,5892769,0.035,14.5,1.01,0.1,2,0.75,0.663,11,12301100,2,3,526010,0.059
2021-10-31,"New Jersey",1198917,27972,1215,6670955,5897400,0.034,15.2,1.02,0.1,2,0.751,0.664,0,12334361,2,3,547647,0.062
2021-11-01,"New Jersey",1199738,27980,821,6675933,5899910,0.035,15,1.03,0.1,2,0.752,0.664,8,12354966,2,3,561435,0.063
2021-11-02,"New Jersey",1200953,28004,1215,6683475,5904254,0.035,14.5,1.03,0.1,2,0.752,0.665,24,12391439,2,3,585094,0.066
2021-11-03,"New Jersey",1202251,28011,1298,6693742,5909967,0.035,14.6,1.04,0.1,2,0.754,0.665,7,12432848,2,3,611382,0.069
2021-11-04,"New Jersey",1203755,28011,1504,6697592,5913305,0.036,13.8,1.05,0.1,2,0.754,0.666,0,12461932,2,2,631003,0.071
2021-11-05,"New Jersey",1205140,28062,1385,6706121,5917377,0.036,13.9,1.06,0.1,2,0.755,0.666,51,12498402,2,2,655582,0.074
2021-11-06,"New Jersey",1206543,28080,1403,6719157,5922775,0.037,14.2,1.07,0.1,2,0.756,0.667,18,12546749,2,2,686471,0.077
2021-11-07,"New Jersey",1207469,28085,926,6735119,5929982,0.039,13.8,1.08,0.1,2,0.758,0.668,5,12604415,2,2,721776,0.081
2021-11-08,"New Jersey",1208321,28092,852,6742051,5932079,0.038,13.8,1.09,0.1,2,0.759,0.668,7,12621496,2,2,730862,0.082
2021-11-09,"New Jersey",1209785,28119,1464,6743218,5932492,0.038,14.2,1.1,0.1,2,0.759,0.668,27,12621584,2,2,731212,0.082
2021-11-10,"New Jersey",1211423,28134,1638,6768992,5941273,0.04,14.8,1.11,0.1,2,0.762,0.669,15,12703015,2,3,776969,0.087
2021-11-11,"New Jersey",1213246,28146,1823,6786586,5946177,0.041,15.3,1.11,0.1,2,0.764,0.669,12,12751789,2,3,804740,0.091
2021-11-12,"New Jersey",1215067,28152,1821,6801655,5950216,0.042,16,1.12,0.1,2,0.766,0.67,6,12796010,2,3,829960,0.093
2021-11-13,"New Jersey",1216705,28169,1638,6818373,5955115,0.043,16.3,1.13,0.1,2,0.768,0.67,17,12850855,2,3,857200,0.097
2021-11-14,"New Jersey",1218406,28172,1701,6835114,5959245,0.044,17.6,1.13,0.1,2,0.77,0.671,3,12898845,2,3,879276,0.099
2021-11-15,"New Jersey",1219768,28177,1362,6845206,5961444,0.045,18.4,1.14,0.1,2,0.771,0.671,5,12922059,2,3,891328,0.1
2021-11-16,"New Jersey",1221507,28200,1739,6860951,5967959,0.047,18.9,1.14,0.1,2,0.772,0.672,23,12963961,2,3,913471,0.103
2021-11-17,"New Jersey",1223455,28220,1948,6874424,5971841,0.048,19.4,1.15,0.1,2,0.774,0.672,20,13004951,2,3,938239,0.106
2021-11-18,"New Jersey",1225928,28230,2473,6892713,5977160,0.048,20.4,1.15,0.1,2,0.776,0.673,10,13060893,2,3,972109,0.109
2021-11-19,"New Jersey",1228167,28243,2239,6906965,5981365,0.049,21.1,1.16,0.1,2,0.778,0.673,13,13105727,2,3,999796,0.113
2021-11-20,"New Jersey",1230366,28250,2199,6924027,5985853,0.05,22,1.16,0.1,2,0.78,0.674,7,13157250,2,3,1031332,0.116
2021-11-21,"New Jersey",1231968,28254,1602,6941361,5989578,0.05,21.8,1.17,0.1,2,0.781,0.674,4,13202876,2,3,1056379,0.119
2021-11-22,"New Jersey",1233511,28265,1543,6947067,5990748,0.051,22.1,1.17,0.1,2,0.782,0.674,11,13217593,2,3,1066184,0.12
2021-11-23,"New Jersey",1236151,28295,2640,6950766,5992387,0.051,23.6,1.18,0.1,2,0.783,0.675,30,13250496,2,3,1085058,0.122
2021-11-24,"New Jersey",1238359,28307,2208,6966872,5997187,0.053,24,1.18,0.1,2,0.784,0.675,12,13301118,2,3,1115616,0.126
2021-11-25,"New Jersey",1241210,28323,2851,6966872,5997187,0.055,24.6,1.19,0.1,2,0.784,0.675,16,13301118,2,3,1115616,0.126
2021-11-26,"New Jersey",1243354,28326,2144,6966872,5997187,0.058,24.4,1.19,0.1,2,0.784,0.675,3,13301118,2,3,1115616,0.126
2021-11-27,"New Jersey",1245344,28335,1990,6966872,5997187,0.061,24.1,1.2,0.1,2,0.784,0.675,9,13301118,2,3,1115616,0.126
2021-11-28,"New Jersey",1247213,28339,1869,6966872,5997187,0.062,24.5,1.2,0.1,2,0.784,0.675,4,13301118,2,3,1115616,0.126
2021-11-29,"New Jersey",1249454,28348,2241,7017967,6017811,0.067,25.6,1.21,0.1,3,0.79,0.678,9,13464109,3,3,1209559,0.136
2021-11-30,"New Jersey",1252705,28390,3251,7028706,6023574,0.072,26.6,1.21,0.1,3,0.791,0.678,42,13498900,3,3,1229336,0.138
2021-12-01,"New Jersey",1255893,28409,3188,7042336,6034299,0.074,28.2,1.21,0.1,3,0.793,0.679,19,13551590,3,3,1258532,0.142
2021-12-02,"New Jersey",1260355,28420,4462,7055851,6043088,0.074,30.8,1.22,0.1,3,0.794,0.68,11,13599644,3,3,1286469,0.145
2021-12-03,"New Jersey",1264818,28434,4463,7079379,6058557,0.075,34.5,1.22,0.1,3,0.797,0.682,14,13685682,3,3,1334023,0.15
2021-12-04,"New Jersey",1269232,28452,4414,7095713,6069518,0.075,38.4,1.22,0.1,3,0.799,0.683,18,13749559,3,3,1372903,0.155
2021-12-05,"New Jersey",1272728,28457,3496,7108300,6081373,0.075,41,1.23,0.1,3,0.8,0.685,5,13800980,3,3,1400812,0.158
2021-12-06,"New Jersey",1275717,28465,2989,7115856,6088724,0.077,42.2,1.23,0.1,3,0.801,0.685,8,13829601,3,3,1416678,0.159
2021-12-07,"New Jersey",1279667,28494,3950,7128940,6097687,0.08,43.4,1.24,0.1,3,0.803,0.687,29,13878111,3,3,1444651,0.163
2021-12-08,"New Jersey",1283925,28518,4258,7144949,6108120,0.082,45.1,1.24,0.1,3,0.804,0.688,24,13939638,3,3,1481135,0.167
2021-12-09,"New Jersey",1289542,28526,5617,7160707,6117660,0.084,46.9,1.25,0.1,3,0.806,0.689,8,13998467,3,3,1515582,0.171
2021-12-10,"New Jersey",1295005,28543,5463,7178380,6129427,0.086,48.6,1.27,0.1,3,0.808,0.69,17,14059063,3,3,1561971,0.176
2021-12-11,"New Jersey",1299601,28568,4596,7193730,6139183,0.088,48.8,1.28,0.1,3,0.81,0.691,25,14118334,3,3,1598620,0.18
2021-12-12,"New Jersey",1303443,28576,3842,7205959,6150149,0.091,49.4,1.29,0.1,3,0.811,0.692,8,14165505,3,3,1624589,0.183
2021-12-13,"New Jersey",1306722,28589,3279,7212817,6155943,0.094,49.9,1.31,0.1,3,0.812,0.693,13,14189043,3,3,1637472,0.184
2021-12-14,"New Jersey",1311119,28613,4397,7226417,6166260,0.097,50.6,1.33,0.1,3,0.814,0.694,24,14240606,3,3,1666351,0.188
2021-12-15,"New Jersey",1316108,28643,4989,7242388,6175861,0.104,51.8,1.35,0.1,3,0.815,0.695,30,14298992,3,3,1701311,0.192
2021-12-16,"New Jersey",1323331,28659,7223,7256520,6183309,0.112,54.3,1.36,0.1,3,0.817,0.696,16,14351800,3,3,1733108,0.195
2021-12-17,"New Jersey",1330728,28675,7397,7274580,6192466,0.12,57.5,1.38,0.1,3,0.819,0.697,16,14418159,3,3,1774869,0.2
2021-12-18,"New Jersey",1338372,28708,7644,7291727,6198144,0.126,62.4,1.4,0.1,3,0.821,0.698,33,14477467,3,3,1813692,0.204
2021-12-19,"New Jersey",1345717,28714,7345,7305259,6204545,0.131,68,1.41,0.1,3,0.822,0.699,6,14523045,3,3,1840468,0.207
2021-12-20,"New Jersey",1352812,28730,7095,7313951,6208586,0.147,74.1,1.42,0.1,3,0.823,0.699,16,14549661,3,3,1856399,0.209
2021-12-21,"New Jersey",1361306,28762,8494,7327028,6215957,0.164,80.7,1.42,0.1,5,0.825,0.7,32,14600807,5,3,1887829,0.213
2021-12-22,"New Jersey",1373212,28790,11906,7337279,6219278,0.18,91.8,1.43,0.1,5,0.826,0.7,28,14625958,5,3,1922789,0.216
2021-12-23,"New Jersey",1391334,28822,18122,7354692,6226479,0.196,109.4,1.42,0.1,5,0.828,0.701,32,14685687,5,3,1960177,0.221
2021-12-24,"New Jersey",1410275,28848,18941,7371531,6233407,0.21,127.9,1.42,0.1,5,0.83,0.702,26,14741868,5,3,1994567,0.225
2021-12-25,"New Jersey",1429756,28854,19481,7372538,6233557,0.217,147,1.41,0.1,5,0.83,0.702,6,14741911,5,3,1995053,0.225
2021-12-26,"New Jersey",1443915,28861,14159,7372820,6233603,0.227,157.9,1.39,0.1,5,0.83,0.702,7,14741911,5,3,1995178,0.225
2021-12-27,"New Jersey",1453647,28869,9732,7388786,6240927,0.254,162.2,1.37,0.1,5,0.832,0.703,8,14800203,5,3,2028975,0.228
2021-12-28,"New Jersey",1468881,28917,15234,7401603,6246839,0.284,173,1.35,0.1,5,0.833,0.703,48,14839868,5,3,2052422,0.231
2021-12-29,"New Jersey",1495354,28967,26473,7418526,6255008,0.317,196.4,1.32,0.1,5,0.835,0.704,50,14897559,5,3,2086129,0.235
2021-12-30,"New Jersey",1530529,29000,35175,7434230,6261268,0.344,223.9,1.28,0.1,5,0.837,0.705,33,14946060,5,3,2114931,0.238
2021-12-31,"New Jersey",1564253,29037,33724,7449359,6267956,0.355,247.7,1.25,0.1,5,0.839,0.706,37,14997030,5,3,2144959,0.241
2022-01-01,"New Jersey",1596644,29053,32391,7450270,6268124,0.36,268.4,1.21,0.1,5,0.839,0.706,16,14997095,5,3,2145408,0.242
2022-01-02,"New Jersey",1623096,29056,26452,7450270,6268124,0.364,288.2,1.17,0.1,5,0.839,0.706,3,14997095,5,3,2145408,0.242
2022-01-03,"New Jersey",1644839,29073,21743,7451077,6268285,0.367,307.5,1.13,0.1,5,0.839,0.706,17,14997145,5,3,2145724,0.242
2022-01-04,"New Jersey",1674453,29151,29614,7477980,6281498,0.362,330.6,1.09,0.1,5,0.842,0.707,78,15086426,5,3,2196050,0.247
2022-01-05,"New Jersey",1711738,29209,37285,7493073,6289684,0.358,348,1.05,0.1,5,0.844,0.708,58,15136945,5,3,2224070,0.25
2022-01-06,"New Jersey",1744002,29315,32264,7506509,6296483,0.352,343.3,1,0.1,5,0.845,0.709,106,15181675,5,3,2249884,0.253
2022-01-07,"New Jersey",1782463,29374,38461,7520346,6303604,0.347,351,0.96,0.1,5,0.847,0.71,59,15226907,5,3,2275970,0.256
2022-01-08,"New Jersey",1815163,29444,32700,7535630,6311533,0.343,351.5,0.92,0.1,5,0.848,0.711,70,15280036,5,3,2307357,0.26
2022-01-09,"New Jersey",1843677,29456,28514,7545772,6317810,0.339,354.8,0.88,0.1,5,0.85,0.711,12,15314753,5,3,2327047,0.262
2022-01-10,"New Jersey",1866733,29494,23056,7554621,6323356,0.321,356.9,0.84,0.1,5,0.851,0.712,38,15343050,5,3,2341896,0.264
2022-01-11,"New Jersey",1892142,29634,25409,7564407,6328962,0.304,350.1,0.8,0.1,5,0.852,0.713,140,15374730,5,3,2360858,0.266
2022-01-12,"New Jersey",1915417,29737,23275,7577179,6335897,0.286,327.6,0.77,0.1,5,0.853,0.713,103,15416245,5,3,2383997,0.268
2022-01-13,"New Jersey",1939089,29853,23672,7590533,6343694,0.271,313.8,0.73,0.1,5,0.855,0.714,116,15465448,5,3,2412415,0.272
2022-01-14,"New Jersey",1962198,29959,23109,7603458,6350580,0.258,289.1,0.7,0.1,5,0.856,0.715,106,15507329,5,3,2435951,0.274
2022-01-15,"New Jersey",1979057,30079,16859,7617639,6357680,0.249,263.6,0.68,0.1,5,0.858,0.716,120,15555407,5,3,2463873,0.277
2022-01-16,"New Jersey",1994502,30089,15445,7628084,6361597,0.242,242.6,0.65,0.1,5,0.859,0.716,10,15587770,5,3,2483021,0.28
2022-01-17,"New Jersey",2003580,30120,9078,7634152,6363841,0.23,220.1,0.63,0.1,5,0.859,0.716,31,15605587,5,3,2493320,0.281
2022-01-18,"New Jersey",2014702,30170,11122,7644511,6369375,0.212,197.1,0.61,0.1,5,0.861,0.717,50,15638904,5,3,2511362,0.283
2022-01-19,"New Jersey",2025616,30315,10914,7664728,6381699,0.199,177.2,0.6,0.1,5,0.863,0.718,145,15680409,5,3,2533523,0.285
2022-01-20,"New Jersey",2037690,30476,12074,7676638,6389434,0.188,158.6,0.59,0.1,5,0.864,0.719,161,15719685,5,3,2554813,0.288
2022-01-21,"New Jersey",2049573,30618,11883,7687070,6396148,0.18,140.5,0.58,0.1,5,0.865,0.72,142,15753923,5,3,2573219,0.29
2022-01-22,"New Jersey",2058497,30746,8924,7697644,6403186,0.176,127.8,0.57,0.1,5,0.867,0.721,128,15790987,5,3,2593715,0.292
2022-01-23,"New Jersey",2067692,30759,9195,7707157,6407847,0.173,117.7,0.57,0.1,5,0.868,0.721,13,15822679,5,3,2611856,0.294
2022-01-24,"New Jersey",2072536,30799,4844,7714292,6410864,0.159,110.9,0.57,0.1,5,0.869,0.722,40,15843930,5,3,2623699,0.295
2022-01-25,"New Jersey",2078258,30950,5722,7722554,6416218,0.152,102.2,0.56,0.1,5,0.869,0.722,151,15870851,5,3,2637875,0.297
2022-01-26,"New Jersey",2085385,31093,7127,7731595,6422819,0.145,96.1,0.56,0.1,5,0.87,0.723,143,15901576,5,3,2653778,0.299
2022-01-27,"New Jersey",2092109,31208,6724,7741679,6429485,0.138,87.5,0.56,0.1,5,0.872,0.724,115,15934361,5,3,2669294,0.301
2022-01-28,"New Jersey",2102227,31320,10118,7749451,6435682,0.13,84.7,0.57,0.1,5,0.872,0.725,112,15961157,5,3,2683483,0.302
2022-01-29,"New Jersey",2107606,31391,5379,7760320,6447709,0.124,79,0.57,0.1,5,0.874,0.726,71,16004085,5,3,2703990,0.304
2022-01-30,"New Jersey",2109783,31412,2177,7765786,6451611,0.119,67.7,0.57,0.1,3,0.874,0.726,21,16024870,3,3,2716238,0.306
2022-01-31,"New Jersey",2111856,31442,2073,7768256,6453563,0.108,63.2,0.58,0.1,3,0.875,0.727,30,16033222,3,3,2720587,0.306
2022-02-01,"New Jersey",2115305,31557,3449,7776510,6464514,0.097,59.6,0.58,0.1,3,0.876,0.728,115,16067328,3,3,2735605,0.308
2022-02-02,"New Jersey",2119298,31663,3993,7785342,6475674,0.087,54.5,0.59,0.1,3,0.877,0.729,106,16102162,3,3,2751016,0.31
2022-02-03,"New Jersey",2123207,31769,3909,7793769,6486751,0.08,50,0.6,0.1,3,0.877,0.73,106,16135931,3,3,2765732,0.311
2022-02-04,"New Jersey",2126230,31868,3023,7801386,6497450,0.075,38.6,0.61,0.1,3,0.878,0.732,99,16168907,3,3,2781275,0.313
2022-02-05,"New Jersey",2129191,31948,2961,7807884,6503843,0.075,34.7,0.62,0.1,3,0.879,0.732,80,16192883,3,3,2792963,0.314
2022-02-06,"New Jersey",2131015,31966,1824,7808834,6504689,0.073,34.1,0.63,0.1,3,0.879,0.732,18,16194453,3,3,2793813,0.315
2022-02-07,"New Jersey",2132154,31987,1139,7817125,6513535,0.069,32.6,0.65,0.1,3,0.88,0.733,21,16229718,3,3,2811610,0.317
2022-02-08,"New Jersey",2134058,32094,1904,7821843,6518691,0.064,30.2,0.66,0.1,3,0.881,0.734,107,16247086,3,3,2819478,0.317
2022-02-09,"New Jersey",2136387,32187,2329,7827187,6524269,0.06,27.5,0.67,0.1,3,0.881,0.735,93,16266367,3,3,2828315,0.318
2022-02-10,"New Jersey",2139579,32260,3192,7833200,6530462,0.057,26.3,0.69,0.1,3,0.882,0.735,73,16286681,3,3,2837412,0.319
2022-02-11,"New Jersey",2142157,32319,2578,7837084,6534511,0.053,25.6,0.7,0.1,3,0.882,0.736,59,16301297,3,3,2845046,0.32
2022-02-12,"New Jersey",2144050,32374,1893,7843568,6539998,0.051,23.9,0.72,0.1,2,0.883,0.736,55,16322912,2,3,2855660,0.322
2022-02-13,"New Jersey",2145211,32377,1161,7848352,6544628,0.049,22.8,0.73,0.1,2,0.884,0.737,3,16340983,2,3,2864636,0.323
2022-02-14,"New Jersey",2146285,32399,1074,7850872,6547044,0.046,22.7,0.74,0.1,2,0.884,0.737,22,16350427,2,3,2869237,0.323
2022-02-15,"New Jersey",2147857,32483,1572,7855222,6551397,0.042,22.2,0.75,0.1,2,0.884,0.738,84,16366289,2,3,2876514,0.324
2022-02-16,"New Jersey",2150351,32544,2494,7859671,6555629,0.04,22.5,0.76,0.1,2,0.885,0.738,61,16382088,2,3,2883975,0.325
2022-02-17,"New Jersey",2153093,32609,2742,7865963,6560847,0.038,21.7,0.77,0.1,2,0.886,0.739,65,16406772,2,3,2891618,0.326
2022-02-18,"New Jersey",2155400,32647,2307,7869226,6564154,0.036,21.3,0.77,0.1,2,0.886,0.739,38,16419245,2,3,2898834,0.326
2022-02-19,"New Jersey",2156697,32697,1297,7873976,6568615,0.035,20.3,0.77,0.1,2,0.886,0.74,50,16438280,2,3,2909139,0.328
2022-02-20,"New Jersey",2158100,32701,1403,7877746,6571960,0.034,20.7,0.78,0.1,2,0.887,0.74,4,16454000,2,3,2917925,0.329
2022-02-21,"New Jersey",2158821,32711,721,7880312,6573846,0.034,20.2,0.78,0.1,2,0.887,0.74,10,16462937,2,3,2922752,0.329
2022-02-22,"New Jersey",2160023,32743,1202,7883754,6576829,0.032,19.6,0.77,0.1,2,0.888,0.74,32,16475873,2,3,2929141,0.33
2022-02-23,"New Jersey",2161190,32803,1167,7887985,6580592,0.03,17.4,0.77,0.1,2,0.888,0.741,60,16490714,2,3,2936515,0.331
2022-02-24,"New Jersey",2162940,32829,1750,7891960,6584250,0.029,15.8,0.77,0.1,2,0.889,0.741,26,16506885,2,3,2945393,0.332
2022-02-25,"New Jersey",2164368,32857,1428,7895131,6587112,0.028,14.4,0.77,0.1,2,0.889,0.742,28,16519919,2,3,2952718,0.332
2022-02-26,"New Jersey",2165484,32888,1116,7899280,6590596,NA,14.1,0.76,0.1,2,0.889,0.742,31,16537217,2,2,2962801,0.334
2022-02-27,"New Jersey",2166758,32896,1274,7902612,6593361,NA,13.9,0.76,0.1,2,0.89,0.742,8,16550655,2,2,2970449,0.334
2022-02-28,"New Jersey",2167515,32916,757,7905373,6595643,NA,14,0.75,0.1,2,0.89,0.743,20,16561741,2,2,2976313,0.335
